VariableCode,RegionCode,YearCode,AggValue
hc,DEU,1976,1.95237541198730000
rgdpna,DEU,1976,1492246.37500000000000000
rkna,DEU,1976,3890123.25000000000000000
rtfpna,DEU,1976,1.10276973247528000
emp,DEU,1977,35.22728347778320000
hc,DEU,1977,1.96677458286285000
rgdpna,DEU,1977,1542195.12500000000000000
rkna,DEU,1977,4029316.25000000000000000
rtfpna,DEU,1977,1.12052726745605000
emp,DEU,1978,35.51405715942380000
hc,DEU,1978,1.98127985000610000
rgdpna,DEU,1978,1588591.87500000000000000
rkna,DEU,1978,4176453.00000000000000000
rtfpna,DEU,1978,1.12937128543854000
emp,DEU,1979,36.10935974121090000
hc,DEU,1998,2.86115384101868000
rgdpna,DEU,1998,2437430.50000000000000000
rkna,DEU,1998,7306138.00000000000000000
rtfpna,DEU,1998,1.07542395591736000
emp,DEU,1999,38.72265625000000000
hc,DEU,1999,2.89213132858276000
rgdpna,DEU,1999,2483036.75000000000000000
rkna,DEU,1999,7488102.50000000000000000
rtfpna,DEU,1999,1.06868076324463000
emp,DEU,2000,39.33507537841800000
hc,DEU,2000,2.92344427108765000
rgdpna,DEU,2000,2558959.25000000000000000
rkna,DEU,2000,7670124.00000000000000000
rtfpna,DEU,2000,1.07348310947418000
emp,DEU,2001,39.38916397094730000
hc,DEU,2001,2.99962282180786000
rgdpna,DEU,2001,2597711.50000000000000000
rkna,DEU,2001,7823411.00000000000000000
rtfpna,DEU,2001,1.06323552131653000
emp,DEU,2002,39.11896896362300000
hc,DEU,2002,3.07778644561768000
rgdpna,DEU,2002,2597975.00000000000000000
rkna,DEU,2002,7938379.00000000000000000
rtfpna,DEU,2002,1.04503464698792000
emp,DEU,2003,38.78396224975590000
hc,DEU,2003,3.15798664093018000
rgdpna,DEU,2003,2588221.25000000000000000
rkna,DEU,2003,8041107.50000000000000000
rtfpna,DEU,2003,1.02497684955597000
emp,DEU,2004,38.92671966552730000
hc,DEU,2004,3.24027681350708000
rgdpna,DEU,2004,2618273.75000000000000000
rkna,DEU,2004,8137194.50000000000000000
rtfpna,DEU,2004,1.01324319839478000
emp,DEU,2005,38.89913940429690000
hc,DEU,2005,3.32471132278442000
rgdpna,DEU,2005,2636200.00000000000000000
rkna,DEU,2005,8231497.00000000000000000
rtfpna,DEU,2005,1.00000000000000000
emp,DEU,2006,39.15672683715820000
hc,DEU,2006,3.32383584976196000
rgdpna,DEU,2006,2733739.50000000000000000
rkna,DEU,2006,8351695.50000000000000000
rtfpna,DEU,2006,1.02723109722137000
emp,DEU,2007,39.86456680297850000
hc,DEU,2007,3.32296037673950000
rgdpna,DEU,2007,2823106.50000000000000000
rkna,DEU,2007,8479776.00000000000000000
rtfpna,DEU,2007,1.04324519634247000
emp,DEU,2008,40.41988754272460000
hc,DEU,2008,3.32208538055420000
rgdpna,DEU,2008,2853686.50000000000000000
rkna,DEU,2008,8601884.00000000000000000
rtfpna,DEU,2008,1.04003417491913000
emp,DEU,2009,40.52005767822270000
hc,DEU,2009,3.32121038436890000
rgdpna,DEU,2009,2707377.50000000000000000
rkna,DEU,2009,8667865.00000000000000000
rtfpna,DEU,2009,0.98244357109069800
emp,DEU,2010,40.79937362670900000
hc,DEU,2010,3.32033586502075000
rgdpna,DEU,2010,2819943.25000000000000000
rkna,DEU,2010,8757880.00000000000000000
rtfpna,DEU,2010,1.01507365703583000
emp,DEU,2011,41.38024139404300000
hc,DEU,2011,3.32033586502075000
rgdpna,DEU,2011,2905356.00000000000000000
rkna,DEU,2011,8873941.00000000000000000
rtfpna,DEU,2011,1.03153026103973000
emp,DNK,1950,2.05788064002991000
hc,DNK,1950,2.37503385543823000
rgdpna,DNK,1950,39050.75781250000000000
rkna,DNK,1950,82233.31250000000000000
rtfpna,DNK,1950,0.58676660060882600
emp,DNK,1951,2.04693436622620000
hc,DNK,1951,2.38387417793274000
rgdpna,DNK,1951,38395.82031250000000000
rkna,DNK,1951,84756.35156250000000000
rtfpna,DNK,1951,0.57128536701202400
emp,DNK,1952,2.03453254699707000
hc,DNK,1952,2.39274716377258000
rgdpna,DNK,1952,39250.25000000000000000
rkna,DNK,1952,87164.54687500000000000
rtfpna,DNK,1952,0.57902276515960700
emp,DNK,1953,2.02402400970459000
hc,DNK,1953,2.40165328979492000
rgdpna,DNK,1953,41687.53125000000000000
rkna,DNK,1953,90779.46093750000000000
rtfpna,DNK,1953,0.60662990808486900
emp,DNK,1954,2.01373648643494000
hc,DNK,1954,2.41059255599976000
rgdpna,DNK,1954,43780.38281250000000000
rkna,DNK,1954,94551.22656250000000000
rtfpna,DNK,1954,0.62838697433471700
emp,DNK,1955,2.00131678581238000
hc,DNK,1955,2.41956520080566000
rgdpna,DNK,1955,43585.15625000000000000
rkna,DNK,1955,97184.32812500000000000
rtfpna,DNK,1955,0.62042093276977500
emp,DNK,1956,1.98602986335754000
hc,DNK,1956,2.42979741096497000
rgdpna,DNK,1956,44462.36328125000000000
rkna,DNK,1956,100580.68750000000000000
rtfpna,DNK,1956,0.62652420997619600
emp,DNK,1957,1.99640083312988000
hc,DNK,1957,2.44007277488709000
rgdpna,DNK,1957,46106.80468750000000000
rkna,DNK,1957,104621.03906250000000000
rtfpna,DNK,1957,0.63670742511749300
emp,DNK,1958,2.01092004776001000
hc,DNK,1958,2.45039153099060000
rgdpna,DNK,1958,47185.07812500000000000
rkna,DNK,1958,107763.93750000000000000
rtfpna,DNK,1958,0.63998478651046800
emp,DNK,1959,2.07314538955688000
hc,DNK,1959,2.46075415611267000
rgdpna,DNK,1959,50962.24609375000000000
rkna,DNK,1959,113689.96875000000000000
rtfpna,DNK,1959,0.66314047574996900
emp,DNK,1960,2.13018560409546000
hc,DNK,1960,2.47116041183472000
rgdpna,DNK,1960,54017.07031250000000000
rkna,DNK,1960,120942.25781250000000000
rtfpna,DNK,1960,0.67376852035522500
emp,DNK,1961,2.16129827499390000
hc,DNK,1961,2.49141788482666000
rgdpna,DNK,1961,57549.26953125000000000
rkna,CHE,1992,662139.18750000000000000
rtfpna,CHE,1992,0.95153146982193000
emp,CHE,1993,3.88803839683533000
hc,CHE,1993,2.85368633270264000
rgdpna,CHE,1993,243177.25000000000000000
rkna,CHE,1993,677270.62500000000000000
rtfpna,CHE,1993,0.94941979646682700
emp,CHE,1994,3.87064838409424000
hc,CHE,1994,2.85031938552856000
rgdpna,CHE,1994,246265.00000000000000000
rkna,CHE,1994,694407.81250000000000000
rtfpna,CHE,1994,0.95865374803543100
emp,CHE,1995,3.88043332099915000
hc,CHE,1995,2.84695649147034000
rgdpna,CHE,1995,247449.20312500000000000
rkna,CHE,1995,712961.43750000000000000
rtfpna,CHE,1995,0.95523786544799800
emp,CHE,1996,3.89075279235840000
hc,CHE,1996,2.84640765190125000
rgdpna,CHE,1996,248648.53125000000000000
rkna,CHE,1996,729734.43750000000000000
rtfpna,CHE,1996,0.95193618535995500
emp,CHE,1997,3.90182709693909000
hc,CHE,1997,2.84585905075073000
rgdpna,CHE,1997,253726.46875000000000000
rkna,CHE,1997,744984.87500000000000000
rtfpna,CHE,1997,0.96391588449478100
emp,CHE,1998,3.96028089523315000
hc,CHE,1998,2.84531068801880000
rgdpna,CHE,1998,260663.84375000000000000
rkna,CHE,1998,765197.31250000000000000
rtfpna,CHE,1998,0.97248876094818100
emp,CHE,1999,3.99132466316223000
hc,CHE,1999,2.84476208686829000
rgdpna,CHE,1999,264302.96875000000000000
rkna,CHE,1999,781564.37500000000000000
rtfpna,CHE,1999,0.97481536865234400
emp,CHE,2000,4.05793952941895000
hc,CHE,2000,2.84421396255493000
rgdpna,CHE,2000,274006.03125000000000000
rkna,CHE,2000,796895.25000000000000000
rtfpna,CHE,2000,0.99334633350372300
emp,CHE,2001,4.12782049179077000
hc,CHE,2001,2.84864830970764000
rgdpna,CHE,2001,277412.31250000000000000
rkna,CHE,2001,811987.00000000000000000
rtfpna,CHE,2001,0.98709595203399700
emp,CHE,2002,4.16347980499268000
hc,CHE,2002,2.85308933258057000
rgdpna,CHE,2002,277926.56250000000000000
rkna,CHE,2002,826336.00000000000000000
rtfpna,CHE,2002,0.97709953784942600
emp,CHE,2003,4.15854120254517000
hc,CHE,2003,2.85753750801086000
rgdpna,CHE,2003,277985.15625000000000000
rkna,CHE,2003,839024.56250000000000000
rtfpna,CHE,2003,0.97325545549392700
emp,CHE,2004,4.18235588073730000
hc,CHE,2004,2.86199259757996000
rgdpna,CHE,2004,284715.56250000000000000
rkna,CHE,2004,853155.00000000000000000
rtfpna,CHE,2004,0.98710554838180500
emp,CHE,2005,4.22593593597412000
hc,CHE,2005,2.86645460128784000
rgdpna,CHE,2005,292388.53125000000000000
rkna,CHE,2005,868713.87500000000000000
rtfpna,CHE,2005,1.00000000000000000
emp,CHE,2006,4.32628774642944000
hc,CHE,2006,2.87645363807678000
rgdpna,CHE,2006,303357.62500000000000000
rkna,CHE,2006,884550.06250000000000000
rtfpna,CHE,2006,1.01244866847992000
emp,CHE,2007,4.44029378890991000
hc,CHE,2007,2.88648748397827000
rgdpna,CHE,2007,315023.90625000000000000
rkna,CHE,2007,898765.25000000000000000
rtfpna,CHE,2007,1.02491295337677000
emp,CHE,2008,4.52987146377563000
hc,CHE,2008,2.89655613899231000
rgdpna,CHE,2008,321841.84375000000000000
rkna,CHE,2008,912007.06250000000000000
rtfpna,CHE,2008,1.02553462982178000
emp,CHE,2009,4.53028821945190000
hc,CHE,2009,2.90666007995605000
rgdpna,CHE,2009,315608.31250000000000000
rkna,CHE,2009,924355.06250000000000000
rtfpna,CHE,2009,0.99911850690841700
emp,CHE,2010,4.54198503494263000
hc,CHE,2010,2.91679930686951000
rgdpna,CHE,2010,325182.93750000000000000
rkna,CHE,2010,936331.56250000000000000
rtfpna,CHE,2010,1.02111864089966000
emp,CHE,2011,4.62874746322632000
hc,CHE,2011,2.91679930686951000
rgdpna,CHE,2011,331449.37500000000000000
rkna,CHE,2011,950144.06250000000000000
rtfpna,CHE,2011,1.02259933948517000
emp,GBR,1950,22.40539169311520000
hc,GBR,1950,2.07141280174255000
rgdpna,GBR,1950,485013.78125000000000000
rkna,GBR,1950,990771.50000000000000000
rtfpna,GBR,1950,0.60083866119384800
emp,GBR,1951,22.48350524902340000
hc,GBR,1951,2.07979488372803000
rgdpna,GBR,1951,505714.25000000000000000
rkna,GBR,1951,1014456.87500000000000000
rtfpna,GBR,1951,0.61817818880081200
emp,GBR,1952,22.55136680603030000
hc,GBR,1952,2.08821105957031000
rgdpna,GBR,1952,509674.84375000000000000
rkna,GBR,1952,1027184.25000000000000000
rtfpna,GBR,1952,0.61743068695068400
emp,GBR,1953,22.62954902648930000
hc,GBR,1953,2.09666109085083000
rgdpna,GBR,1953,533185.37500000000000000
rkna,GBR,1953,1046151.62500000000000000
rtfpna,GBR,1953,0.63858723640441900
emp,GBR,1954,22.71178627014160000
hc,GBR,1954,2.10514545440674000
rgdpna,GBR,1954,549033.12500000000000000
rkna,GBR,1954,1067211.25000000000000000
rtfpna,GBR,1954,0.64965790510177600
emp,GBR,1955,22.79809188842770000
hc,GBR,1955,2.11366391181946000
rgdpna,GBR,1955,565002.25000000000000000
rkna,GBR,1955,1095404.12500000000000000
rtfpna,GBR,1955,0.65897607803344700
rkna,DNK,1961,130241.56250000000000000
rtfpna,DNK,1961,0.68889284133911100
emp,DNK,1962,2.19448542594910000
hc,DNK,1962,2.51184129714966000
rgdpna,DNK,1962,61080.23046875000000000
rkna,DNK,1962,139013.57812500000000000
rtfpna,DNK,1962,0.70360338687896700
emp,DNK,1963,2.22144937515259000
hc,DNK,1963,2.53243231773376000
rgdpna,DNK,1963,61810.59375000000000000
rkna,DNK,1963,145842.62500000000000000
rtfpna,DNK,1963,0.69077390432357800
emp,DNK,1964,2.26708173751831000
hc,DNK,1964,2.55319213867188000
rgdpna,DNK,1964,67045.67968750000000000
rkna,DNK,1964,155884.70312500000000000
rtfpna,DNK,1964,0.71832656860351600
emp,DNK,1965,2.30856513977051000
hc,DNK,1965,2.56949329376221000
rgdpna,DNK,1965,69766.42968750000000000
rkna,DNK,1965,166707.09375000000000000
rtfpna,DNK,1965,0.71829950809478800
emp,DNK,1966,2.34797477722168000
hc,DNK,1966,2.58851027488709000
rgdpna,DNK,1966,72232.88281250000000000
rkna,DNK,1966,177083.10937500000000000
rtfpna,DNK,1966,0.71648770570755000
emp,DNK,1967,2.34797477722168000
hc,DNK,1967,2.60766816139221000
rgdpna,DNK,1967,76371.92187500000000000
rkna,DNK,1967,187824.43750000000000000
rtfpna,DNK,1967,0.73818349838256800
emp,DNK,1968,2.36597466468811000
hc,DNK,1968,2.62696790695190000
rgdpna,DNK,1968,80644.47656250000000000
rkna,DNK,1968,199464.51562500000000000
rtfpna,DNK,1968,0.75551629066467300
emp,DNK,1969,2.41197419166565000
hc,DNK,1969,2.64641022682190000
rgdpna,DNK,1969,85851.64843750000000000
rkna,DNK,1969,213486.17187500000000000
rtfpna,DNK,1969,0.77162361145019500
emp,DNK,1970,2.44397354125977000
hc,DNK,1970,2.66599678993225000
rgdpna,DNK,1970,87186.82031250000000000
rkna,DNK,1970,226972.26562500000000000
rtfpna,DNK,1970,0.75653386116027800
emp,DNK,1971,2.43901157379150000
hc,DNK,1971,2.67711758613586000
rgdpna,DNK,1971,89804.07031250000000000
rkna,DNK,1971,240125.60937500000000000
rtfpna,DNK,1971,0.76281148195266700
emp,DNK,1972,2.49010777473450000
hc,DNK,1972,2.68828487396240000
rgdpna,DNK,1972,93553.38281250000000000
rkna,DNK,1972,255483.96875000000000000
rtfpna,DNK,1972,0.76502501964569100
emp,DNK,1973,2.52030181884766000
hc,DNK,1973,2.69949889183044000
rgdpna,DNK,1973,97070.27343750000000000
rkna,DNK,1973,271311.25000000000000000
rtfpna,DNK,1973,0.76878082752227800
emp,DNK,1974,2.50175023078918000
hc,DNK,1974,2.71075940132141000
rgdpna,DNK,1974,96278.23437500000000000
rkna,DNK,1974,284420.90625000000000000
rtfpna,DNK,1974,0.75168335437774700
emp,DNK,1975,2.47317886352539000
hc,DNK,1975,2.72206711769104000
rgdpna,DNK,1975,95102.24218750000000000
rkna,DNK,1975,294361.12500000000000000
rtfpna,DNK,1975,0.73751056194305400
emp,DNK,1976,2.52018499374390000
hc,DNK,1976,2.73674750328064000
rgdpna,DNK,1976,100897.29687500000000000
rkna,DNK,1976,307737.71875000000000000
rtfpna,DNK,1976,0.75847107172012300
emp,DNK,1977,2.51531434059143000
hc,DNK,1977,2.75150704383850000
rgdpna,DNK,1977,102893.90625000000000000
rkna,DNK,1977,320323.84375000000000000
rtfpna,DNK,1977,0.76131463050842300
emp,DNK,1978,2.53293299674988000
hc,DNK,1978,2.76634621620178000
rgdpna,DNK,1978,105234.27343750000000000
rkna,DNK,1978,333279.96875000000000000
rtfpna,DNK,1978,0.76209890842437700
emp,DNK,1979,2.55735659599304000
hc,DNK,1979,2.78126525878906000
rgdpna,DNK,1979,109391.16406250000000000
rkna,DNK,1979,345594.03125000000000000
rtfpna,DNK,1979,0.77492016553878800
emp,DNK,1980,2.53899955749512000
hc,DNK,1980,2.79626488685608000
rgdpna,DNK,1980,108857.83593750000000000
rkna,DNK,1980,354602.28125000000000000
rtfpna,DNK,1980,0.76550662517547600
emp,DNK,1981,2.50145125389099000
hc,DNK,1981,2.82481908798218000
rgdpna,DNK,1981,107892.37500000000000000
rkna,DNK,1981,359234.37500000000000000
rtfpna,DNK,1981,0.75784528255462600
emp,DNK,1982,2.51139545440674000
hc,DNK,1982,2.85366463661194000
rgdpna,DNK,1982,111899.47656250000000000
rkna,DNK,1982,365037.46875000000000000
rtfpna,DNK,1982,0.77447700500488300
emp,DNK,1983,2.51330804824829000
hc,DNK,1983,2.88280487060547000
rgdpna,DNK,1983,114866.89062500000000000
rkna,DNK,1983,371268.59375000000000000
rtfpna,DNK,1983,0.78481006622314500
emp,DNK,1984,2.55192399024963000
hc,DNK,1984,2.91224265098572000
rgdpna,DNK,1984,119651.75781250000000000
rkna,DNK,1984,379657.50000000000000000
rtfpna,DNK,1984,0.79781204462051400
emp,DNK,1985,2.61100482940674000
hc,DNK,1985,2.94198107719421000
rgdpna,DNK,1985,124467.07031250000000000
rkna,DNK,1985,390440.25000000000000000
rtfpna,DNK,1985,0.80431514978408800
emp,DNK,1986,2.67167639732361000
hc,DNK,1986,2.91727685928345000
rgdpna,DNK,1986,130627.25000000000000000
rkna,DNK,1986,404448.93750000000000000
rtfpna,DNK,1986,0.82614499330520600
hc,ESP,1994,2.53342819213867000
rgdpna,ESP,1994,774426.31250000000000000
rkna,ESP,1994,2487459.00000000000000000
rtfpna,ESP,1994,1.10499942302704000
emp,ESP,1995,13.45400428771970000
hc,ESP,1995,2.59700393676758000
rgdpna,ESP,1995,795781.12500000000000000
rkna,ESP,1995,2572792.75000000000000000
rtfpna,ESP,1995,1.08995091915131000
emp,ESP,1996,13.69169807434080000
hc,ESP,1996,2.63718295097351000
rgdpna,ESP,1996,815015.25000000000000000
rkna,ESP,1996,2661576.00000000000000000
rtfpna,ESP,1996,1.07980406284332000
emp,ESP,1997,14.18635845184330000
hc,ESP,1997,2.67798376083374000
rgdpna,ESP,1997,846545.68750000000000000
rkna,ESP,1997,2757767.25000000000000000
rtfpna,ESP,1997,1.07159137725830000
emp,ESP,1998,14.81563758850100000
hc,ESP,1998,2.71941590309143000
rgdpna,ESP,1998,884370.68750000000000000
rkna,ESP,1998,2872198.50000000000000000
rtfpna,ESP,1998,1.06210422515869000
emp,ESP,1999,15.49972343444820000
hc,ESP,1999,2.76148891448975000
rgdpna,ESP,1999,926342.37500000000000000
rkna,ESP,1999,3003848.75000000000000000
rtfpna,ESP,1999,1.05279147624969000
emp,ESP,2000,16.28997802734380000
hc,ESP,2000,2.80421280860901000
rgdpna,ESP,2000,973120.93750000000000000
rkna,ESP,2000,3144647.50000000000000000
rtfpna,ESP,2000,1.04306638240814000
emp,ESP,2001,16.82677459716800000
hc,ESP,2001,2.81875824928284000
rgdpna,ESP,2001,1008828.93750000000000000
rkna,ESP,2001,3290332.00000000000000000
rtfpna,ESP,2001,1.03870570659637000
emp,ESP,2002,17.24469947814940000
hc,ESP,2002,2.83337903022766000
rgdpna,ESP,2002,1036170.06250000000000000
rkna,ESP,2002,3438314.50000000000000000
rtfpna,ESP,2002,1.03054451942444000
emp,ESP,2003,17.79664802551270000
hc,ESP,2003,2.84807562828064000
rgdpna,ESP,2003,1068181.87500000000000000
rkna,ESP,2003,3596538.00000000000000000
rtfpna,ESP,2003,1.02118611335754000
emp,ESP,2004,18.44906616210940000
hc,ESP,2004,2.86284852027893000
rgdpna,ESP,2004,1102997.25000000000000000
rkna,ESP,2004,3763195.75000000000000000
rtfpna,ESP,2004,1.01047742366791000
emp,ESP,2005,19.19793128967290000
hc,ESP,2005,2.87769794464111000
rgdpna,ESP,2005,1142524.75000000000000000
rkna,ESP,2005,3943753.00000000000000000
rtfpna,ESP,2005,1.00000000000000000
emp,ESP,2006,19.91743278503420000
hc,ESP,2006,2.90429186820984000
rgdpna,ESP,2006,1189096.50000000000000000
rkna,ESP,2006,4139757.25000000000000000
rtfpna,ESP,2006,0.99310511350631700
emp,ESP,2007,20.43519210815430000
hc,ESP,2007,2.93113160133362000
rgdpna,ESP,2007,1230467.37500000000000000
rkna,ESP,2007,4341390.50000000000000000
rtfpna,ESP,2007,0.98807781934738200
emp,ESP,2008,20.34279441833500000
hc,ESP,2008,2.95821928977966000
rgdpna,ESP,2008,1241439.50000000000000000
rkna,ESP,2008,4520554.00000000000000000
rtfpna,ESP,2008,0.97997581958770800
emp,ESP,2009,19.06341171264650000
hc,ESP,2009,2.98555755615234000
rgdpna,ESP,2009,1194950.62500000000000000
rkna,ESP,2009,4636452.00000000000000000
rtfpna,ESP,2009,0.96950852870941200
emp,ESP,2010,18.68157577514650000
hc,ESP,2010,3.01314830780029000
rgdpna,ESP,2010,1191128.75000000000000000
rkna,ESP,2010,4729334.50000000000000000
rtfpna,ESP,2010,0.96664696931839000
emp,ESP,2011,18.44443130493160000
hc,ESP,2011,3.01314830780029000
rgdpna,ESP,2011,1196106.12500000000000000
rkna,ESP,2011,4807039.50000000000000000
rtfpna,ESP,2011,0.97322952747345000
emp,EST,1990,0.82990473508834800
hc,EST,1990,2.77736330032349000
rgdpna,EST,1990,15738.31445312500000000
rkna,EST,1990,28699.68164062500000000
rtfpna,EST,1990,0.86621242761611900
emp,EST,1991,0.80348521471023600
hc,EST,1991,2.82211208343506000
rgdpna,EST,1991,14479.27343750000000000
rkna,EST,1991,29873.97265625000000000
rtfpna,EST,1991,0.79403722286224400
emp,EST,1992,0.75857609510421800
hc,EST,1992,2.86758208274841000
rgdpna,EST,1992,11414.20605468750000000
rkna,EST,1992,30128.86718750000000000
rtfpna,EST,1992,0.64104187488555900
emp,EST,1993,0.70158225297927900
hc,EST,1993,2.91378474235535000
rgdpna,EST,1993,10758.97460937500000000
rkna,EST,1993,30400.29492187500000000
rtfpna,EST,1993,0.62699234485626200
emp,EST,1994,0.67516112327575700
hc,EST,1994,2.96073174476624000
rgdpna,EST,1994,10544.67675781250000000
rkna,EST,1994,30771.34375000000000000
rtfpna,EST,1994,0.62079089879989600
emp,EST,1995,0.63105994462966900
hc,EST,1995,3.00843501091003000
rgdpna,EST,1995,10994.46679687500000000
rkna,EST,1995,31175.85546875000000000
rtfpna,EST,1995,0.66611117124557500
emp,EST,1996,0.61519020795822100
hc,EST,1996,3.05036449432373000
rgdpna,EST,1996,11493.02148437500000000
rkna,EST,1996,31838.51757812500000000
rtfpna,EST,1996,0.69636356830596900
emp,EST,1997,0.61454892158508300
hc,EST,1997,3.09287810325623000
rgdpna,EST,1997,12768.53027343750000000
rgdpna,FIN,1991,110988.78125000000000000
rkna,FIN,1991,468479.25000000000000000
rtfpna,FIN,1991,0.78822606801986700
emp,FIN,1992,2.17299246788025000
hc,FIN,1992,2.65734243392944000
rgdpna,FIN,1992,107120.83593750000000000
rkna,FIN,1992,473432.68750000000000000
rtfpna,FIN,1992,0.79250746965408300
emp,FIN,1993,2.04430580139160000
hc,FIN,1993,2.68883919715881000
rgdpna,FIN,1993,106252.40625000000000000
rkna,FIN,1993,474867.75000000000000000
rtfpna,FIN,1993,0.81185299158096300
emp,FIN,1994,2.01732850074768000
hc,FIN,1994,2.72070932388306000
rgdpna,FIN,1994,110134.59375000000000000
rkna,FIN,1994,476547.59375000000000000
rtfpna,FIN,1994,0.84124618768692000
emp,FIN,1995,2.05396580696106000
hc,FIN,1995,2.75295710563660000
rgdpna,FIN,1995,114498.62500000000000000
rkna,FIN,1995,481796.15625000000000000
rtfpna,FIN,1995,0.85503011941909800
emp,FIN,1996,2.08377885818481000
hc,FIN,1996,2.76698184013367000
rgdpna,FIN,1996,118585.59375000000000000
rkna,FIN,1996,489171.03125000000000000
rtfpna,FIN,1996,0.86989694833755500
emp,FIN,1997,2.15493416786194000
hc,FIN,1997,2.78107810020447000
rgdpna,FIN,1997,125944.75781250000000000
rkna,FIN,1997,498830.40625000000000000
rtfpna,FIN,1997,0.89548784494400000
emp,FIN,1998,2.19442129135132000
hc,FIN,1998,2.79524612426758000
rgdpna,FIN,1998,132281.09375000000000000
rkna,FIN,1998,510827.43750000000000000
rtfpna,FIN,1998,0.91874021291732800
emp,FIN,1999,2.24889826774597000
hc,FIN,1999,2.80948615074158000
rgdpna,FIN,1999,137451.12500000000000000
rkna,FIN,1999,522773.53125000000000000
rtfpna,FIN,1999,0.92925167083740200
emp,FIN,2000,2.29551887512207000
hc,FIN,2000,2.82379889488220000
rgdpna,FIN,2000,144768.68750000000000000
rkna,FIN,2000,535807.25000000000000000
rtfpna,FIN,2000,0.95436936616897600
emp,FIN,2001,2.32638549804688000
hc,FIN,2001,2.83638501167297000
rgdpna,FIN,2001,148074.84375000000000000
rkna,FIN,2001,548736.25000000000000000
rtfpna,FIN,2001,0.95652091503143300
emp,FIN,2002,2.34812712669373000
hc,FIN,2002,2.84902715682983000
rgdpna,FIN,2002,150790.71875000000000000
rkna,FIN,2002,560081.56250000000000000
rtfpna,FIN,2002,0.95808196067810100
emp,FIN,2003,2.35039234161377000
hc,FIN,2003,2.86172580718994000
rgdpna,FIN,2003,153825.28125000000000000
rkna,FIN,2003,571367.00000000000000000
rtfpna,FIN,2003,0.96632564067840600
emp,FIN,2004,2.36212277412415000
hc,FIN,2004,2.87448096275330000
rgdpna,FIN,2004,160170.37500000000000000
rkna,FIN,2004,584112.93750000000000000
rtfpna,FIN,2004,0.99165320396423300
emp,FIN,2005,2.39875984191895000
hc,FIN,2005,2.88729286193848000
rgdpna,FIN,2005,164841.04687500000000000
rkna,FIN,2005,596592.06250000000000000
rtfpna,FIN,2005,1.00000000000000000
emp,FIN,2006,2.44927644729614000
hc,FIN,2006,2.89462733268738000
rgdpna,FIN,2006,172111.51562500000000000
rkna,FIN,2006,609316.81250000000000000
rtfpna,FIN,2006,1.02090275287628000
emp,FIN,2007,2.51076459884644000
hc,FIN,2007,2.90198063850403000
rgdpna,FIN,2007,181294.04687500000000000
rkna,FIN,2007,625155.37500000000000000
rtfpna,FIN,2007,1.04708862304688000
emp,FIN,2008,2.58500766754150000
hc,FIN,2008,2.90935230255127000
rgdpna,FIN,2008,181826.28125000000000000
rkna,FIN,2008,640309.81250000000000000
rtfpna,FIN,2008,1.02060592174530000
emp,FIN,2009,2.52708029747009000
hc,FIN,2009,2.91674280166626000
rgdpna,FIN,2009,166300.82812500000000000
rkna,FIN,2009,650168.87500000000000000
rtfpna,FIN,2009,0.93922388553619400
emp,FIN,2010,2.53370738029480000
hc,FIN,2010,2.92415213584900000
rgdpna,FIN,2010,171828.96875000000000000
rkna,FIN,2010,660320.43750000000000000
rtfpna,FIN,2010,0.96152448654174800
emp,FIN,2011,2.57041692733765000
hc,FIN,2011,2.92415213584900000
rgdpna,FIN,2011,176539.06250000000000000
rkna,FIN,2011,672728.18750000000000000
rtfpna,FIN,2011,0.97214818000793500
emp,FRA,1950,19.73247718811040000
hc,FRA,1950,1.76586377620697000
rgdpna,FRA,1950,276342.28125000000000000
rkna,FRA,1950,728489.25000000000000000
rtfpna,FRA,1950,0.50189065933227500
emp,FRA,1951,19.87225341796880000
hc,FRA,1951,1.77030813694000000
rgdpna,FRA,1951,291694.62500000000000000
rkna,FRA,1951,755474.00000000000000000
rtfpna,FRA,1951,0.52038413286209100
emp,FRA,1952,19.94832611083980000
hc,FRA,1952,1.77476358413696000
rgdpna,FRA,1952,301142.21875000000000000
rkna,FRA,1952,781712.50000000000000000
rtfpna,FRA,1952,0.52926313877105700
emp,FRA,1953,19.86933517456050000
hc,FRA,1953,1.77923035621643000
rgdpna,FRA,1953,311770.78125000000000000
rkna,FRA,1953,807322.56250000000000000
rtfpna,FRA,1953,0.54303777217865000
emp,FRA,1954,19.91143035888670000
hc,FRA,1954,1.78370833396912000
rgdpna,FRA,1954,329485.03125000000000000
rkna,FRA,1954,839232.81250000000000000
emp,GBR,1956,22.90994644165040000
hc,GBR,1956,2.12204527854919000
rgdpna,GBR,1956,570661.00000000000000000
rkna,GBR,1956,1123370.50000000000000000
rtfpna,GBR,1956,0.65581870079040500
emp,GBR,1957,23.02543449401860000
hc,GBR,1957,2.13046002388000000
rgdpna,GBR,1957,577745.25000000000000000
rkna,GBR,1957,1153007.62500000000000000
rtfpna,GBR,1957,0.65397405624389600
emp,GBR,1958,23.13022422790530000
hc,GBR,1958,2.13890790939331000
rgdpna,GBR,1958,579607.00000000000000000
rkna,GBR,1958,1178875.62500000000000000
rtfpna,GBR,1958,0.64731657505035400
emp,GBR,1959,23.27178955078130000
hc,GBR,1959,2.14738941192627000
rgdpna,GBR,1959,597873.18750000000000000
rkna,GBR,1959,1209984.25000000000000000
rtfpna,GBR,1959,0.65722227096557600
