VariableCode,RegionCode,YearCode,AggValue
hc,ARG,1977,2.32075881958008000
hc,ARG,1978,2.34220123291016000
hc,ARG,1979,2.36384153366089000
hc,ARG,1980,2.38568162918091000
hc,ARG,1981,2.41215324401855000
hc,ARG,1982,2.43891859054565000
hc,ARG,1983,2.46598076820374000
hc,ARG,1984,2.49334335327148000
hc,ARG,1985,2.52100944519043000
hc,ARG,1986,2.54616665840149000
hc,ARG,1987,2.56778120994568000
hc,ARG,1988,2.58500528335571000
hc,ARG,1989,2.60234451293945000
hc,ARG,1990,2.61980032920837000
hc,ARG,1991,2.62895274162292000
hc,ARG,1992,2.63813734054565000
hc,ARG,1993,2.64735388755798000
hc,ARG,1994,2.65660262107849000
hc,ARG,1995,2.66588377952576000
hc,ARG,1996,2.67060565948486000
hc,ARG,1997,2.67533564567566000
hc,ARG,1998,2.68007421493530000
hc,ARG,1999,2.68482112884521000
hc,ARG,2000,2.68957638740540000
hc,ARG,2001,2.70445227622986000
hc,ARG,2002,2.71941065788269000
hc,ARG,2003,2.73445177078247000
hc,ARG,2004,2.74957609176636000
hc,ARG,2005,2.76478409767151000
hc,ARG,2006,2.77547121047974000
hc,ARG,2007,2.78619956970215000
hc,ARG,2008,2.79696965217590000
hc,ARG,2009,2.80778121948242000
hc,ARG,2010,2.81863451004028000
hc,ARG,2011,2.81863451004028000
rgdpna,ARG,1950,105143.58593750000000000
rgdpna,ARG,1951,111353.54687500000000000
rgdpna,ARG,1952,104721.17187500000000000
rgdpna,ARG,1953,109140.25000000000000000
rgdpna,ARG,1954,112693.90625000000000000
rgdpna,ARG,1955,120565.39062500000000000
rgdpna,ARG,1956,123745.01562500000000000
rgdpna,ARG,1957,128500.50000000000000000
rgdpna,ARG,1958,136987.26562500000000000
rgdpna,ARG,1959,130353.06250000000000000
rgdpna,ARG,1960,144516.51562500000000000
rgdpna,ARG,1961,149219.07812500000000000
rgdpna,ARG,1962,150173.78125000000000000
rgdpna,ARG,1963,144659.40625000000000000
rgdpna,ARG,1964,155902.65625000000000000
rgdpna,ARG,1965,170244.04687500000000000
rgdpna,ARG,1966,170645.87500000000000000
rgdpna,ARG,1967,175402.17187500000000000
rgdpna,ARG,1968,184462.45312500000000000
rgdpna,ARG,1969,201370.04687500000000000
rgdpna,ARG,1970,207807.26562500000000000
rgdpna,ARG,1971,215623.21875000000000000
rgdpna,ARG,1972,220103.23437500000000000
rgdpna,ARG,1973,228344.20312500000000000
rgdpna,ARG,1974,240688.29687500000000000
rgdpna,ARG,1975,239260.89062500000000000
rgdpna,ARG,1976,239234.15625000000000000
rgdpna,ARG,1977,254507.89062500000000000
rgdpna,ARG,1978,246309.68750000000000000
rgdpna,ARG,1979,263593.56250000000000000
rgdpna,ARG,1980,267424.00000000000000000
rgdpna,ARG,1981,252937.78125000000000000
rgdpna,ARG,1982,244941.81250000000000000
rgdpna,ARG,1983,255014.67187500000000000
rgdpna,ARG,1984,260128.98437500000000000
rgdpna,ARG,1985,242034.17187500000000000
rgdpna,ARG,1986,259324.18750000000000000
rgdpna,ARG,1987,265892.31250000000000000
rgdpna,ARG,1988,260700.12500000000000000
rgdpna,ARG,1989,242423.59375000000000000
rgdpna,ARG,1990,239178.46875000000000000
rgdpna,ARG,1991,264282.71875000000000000
rgdpna,ARG,1992,291515.78125000000000000
rgdpna,ARG,1993,309740.40625000000000000
rgdpna,ARG,1994,327817.59375000000000000
rgdpna,ARG,1995,318490.34375000000000000
rgdpna,ARG,1996,336092.28125000000000000
rgdpna,ARG,1997,363352.90625000000000000
rgdpna,ARG,1998,377342.65625000000000000
rgdpna,ARG,1999,364567.87500000000000000
rgdpna,ARG,2000,361691.46875000000000000
rgdpna,ARG,2001,345745.09375000000000000
rgdpna,ARG,2002,308077.93750000000000000
rgdpna,ARG,2003,335302.93750000000000000
rgdpna,ARG,2004,365579.31250000000000000
rgdpna,ARG,2005,399135.65625000000000000
rgdpna,ARG,2006,432926.68750000000000000
rgdpna,ARG,2007,470389.34375000000000000
rgdpna,ARG,2008,502180.31250000000000000
rgdpna,ARG,2009,506450.06250000000000000
rgdpna,ARG,2010,552845.50000000000000000
rgdpna,ARG,2011,601880.43750000000000000
rkna,ARG,1950,325481.62500000000000000
rkna,ARG,1951,347114.87500000000000000
rkna,ARG,1952,362303.00000000000000000
rkna,ARG,1953,378707.40625000000000000
rkna,ARG,1954,393488.62500000000000000
rkna,ARG,1955,411212.34375000000000000
rkna,ARG,1956,426077.21875000000000000
rkna,ARG,1957,443139.75000000000000000
rkna,ARG,1958,462364.71875000000000000
rkna,ARG,1959,477501.03125000000000000
rkna,ARG,1960,508808.43750000000000000
rkna,ARG,1961,543265.87500000000000000
rkna,ARG,1962,565802.25000000000000000
rkna,ARG,1963,578471.25000000000000000
rkna,ARG,1964,601193.81250000000000000
rkna,ARG,1965,623821.75000000000000000
rkna,ARG,1966,643006.12500000000000000
rkna,ARG,1967,662812.50000000000000000
rkna,ARG,1968,685766.75000000000000000
rkna,ARG,1969,719173.18750000000000000
rkna,ARG,1970,751634.93750000000000000
rkna,ARG,1971,787416.00000000000000000
rkna,ARG,1972,822346.93750000000000000
rkna,ARG,1973,850721.68750000000000000
rkna,ARG,1974,879885.43750000000000000
rkna,ARG,1975,908290.43750000000000000
rkna,ARG,1976,942114.18750000000000000
rkna,ARG,1977,988807.31250000000000000
rkna,ARG,1978,1022476.18750000000000000
rkna,ARG,1979,1059772.75000000000000000
rkna,ARG,1980,1099234.62500000000000000
rkna,ARG,1981,1129445.37500000000000000
rkna,ARG,1982,1145876.62500000000000000
rkna,ARG,1983,1166885.00000000000000000
rkna,ARG,1984,1188639.25000000000000000
rkna,ARG,1985,1206864.75000000000000000
rkna,ARG,1986,1224176.25000000000000000
rkna,ARG,1987,1242719.37500000000000000
rkna,ARG,1988,1260921.87500000000000000
rkna,ARG,1989,1268955.25000000000000000
rkna,ARG,1990,1272395.37500000000000000
rkna,ARG,1991,1282562.50000000000000000
rkna,ARG,1992,1301538.25000000000000000
rkna,ARG,1993,1328319.75000000000000000
rkna,ARG,1994,1364487.75000000000000000
rkna,ARG,1995,1386535.62500000000000000
rkna,ARG,1996,1412302.62500000000000000
rkna,ARG,1997,1448913.62500000000000000
rkna,ARG,1998,1489348.62500000000000000
rkna,ARG,1999,1517077.12500000000000000
rkna,ARG,2000,1534509.37500000000000000
rkna,ARG,2001,1542644.87500000000000000
rkna,ARG,2002,1536595.75000000000000000
rkna,ARG,2003,1548244.25000000000000000
rkna,ARG,2004,1575927.75000000000000000
rkna,ARG,2005,1614070.87500000000000000
rkna,ARG,2006,1663779.37500000000000000
rkna,ARG,2007,1723073.25000000000000000
rkna,ARG,2008,1781686.62500000000000000
rkna,ARG,2009,1827231.12500000000000000
rkna,ARG,2010,1879056.87500000000000000
rkna,ARG,2011,1934429.50000000000000000
rtfpna,ARG,1950,0.99960333108902000
rtfpna,ARG,1951,1.00576853752136000
rtfpna,ARG,1952,0.95852494239807100
rtfpna,ARG,1953,0.93756353855133100
rtfpna,ARG,1954,0.93495309352874800
rtfpna,ARG,1955,0.95145523548126200
rtfpna,ARG,1956,0.95706403255462600
rtfpna,ARG,1957,0.94995594024658200
rtfpna,ARG,1958,0.97412061691284200
rtfpna,ARG,1959,0.93434947729110700
rtfpna,ARG,1960,0.98024505376815800
rtfpna,ARG,1961,0.96098399162292500
rtfpna,ARG,1962,0.96317261457443200
rtfpna,ARG,1963,0.93999218940734900
rtfpna,ARG,1964,0.96751421689987200
rtfpna,ARG,1965,1.01000833511353000
rtfpna,ARG,1966,1.00406050682068000
rtfpna,ARG,1967,1.01181626319885000
rtfpna,ARG,1968,1.03351879119873000
rtfpna,ARG,1969,1.07142412662506000
rtfpna,ARG,1970,1.05654644966125000
rtfpna,ARG,1971,1.05969321727753000
rtfpna,ARG,1972,1.04806363582611000
rtfpna,ARG,1973,1.05838274955750000
rtfpna,ARG,1974,1.08813619613647000
rtfpna,ARG,1975,1.08175301551819000
rtfpna,ARG,1976,1.02916765213013000
rtfpna,ARG,1977,1.04885053634644000
rtfpna,ARG,1978,0.99787288904190100
rtfpna,ARG,1979,1.04104924201965000
rtfpna,ARG,1980,1.02688968181610000
rtfpna,ARG,1981,0.93619519472122200
rtfpna,ARG,1982,0.87807214260101300
rtfpna,ARG,1983,0.89865845441818200
rtfpna,ARG,1984,0.89377444982528700
rtfpna,ARG,1985,0.81435227394104000
rtfpna,ARG,1986,0.86603367328643800
rtfpna,ARG,1987,0.85999161005020100
rtfpna,ARG,1988,0.82822209596633900
rtfpna,ARG,1989,0.75894743204116800
rtfpna,ARG,1990,0.73969453573226900
rtfpna,ARG,1991,0.80698055028915400
rtfpna,ARG,1992,0.87999385595321700
rtfpna,ARG,1993,0.92527157068252600
rtfpna,ARG,1994,0.96626514196395900
rtfpna,ARG,1995,0.91760742664337200
rtfpna,ARG,1996,0.95541006326675400
rtfpna,ARG,1997,1.02024292945862000
rtfpna,ARG,1998,1.04296934604645000
rtfpna,ARG,1999,0.99433040618896500
rtfpna,ARG,2000,0.97414523363113400
rtfpna,ARG,2001,0.91903090476989700
rtfpna,ARG,2002,0.85874408483505200
rtfpna,ARG,2003,0.90843129158020000
rtfpna,ARG,2004,0.95566004514694200
rtfpna,ARG,2005,1.00000000000000000
rtfpna,ARG,2006,1.04698777198792000
rtfpna,ARG,2007,1.11061394214630000
rtfpna,ARG,2008,1.15210616588593000
rtfpna,ARG,2009,1.15088534355164000
rtfpna,ARG,2010,1.22702586650848000
rtfpna,ARG,2011,1.29821538925171000
emp,BOL,1950,1.25511991977692000
emp,BOL,1951,1.28255307674408000
emp,BOL,1952,1.26828026771545000
emp,BOL,1953,1.10552978515625000
emp,BOL,1954,1.08830201625824000
emp,BOL,1955,1.12882900238037000
emp,BOL,1956,1.05202853679657000
emp,BOL,1957,1.02603995800018000
emp,BOL,1958,1.10646927356720000
emp,BOL,1959,1.09026908874512000
emp,BOL,1960,1.10289442539215000
emp,BOL,1961,1.12321579456329000
emp,BOL,1962,1.13277602195740000
emp,BOL,1963,1.17851698398590000
emp,BOL,1964,1.18397676944733000
emp,BOL,1965,1.22280132770538000
emp,BOL,1966,1.25268471240997000
emp,BOL,1967,1.24077153205872000
emp,BOL,1968,1.31549251079559000
emp,BOL,1969,1.25147581100464000
emp,BOL,1970,1.28877961635590000
emp,BOL,1971,1.30377662181854000
emp,BOL,1972,1.32017314434052000
emp,BOL,1973,1.35440301895142000
emp,BOL,1974,1.39444744586945000
emp,BOL,1975,1.44037163257599000
emp,BOL,1976,1.51147949695587000
emp,BOL,1977,1.55496442317963000
emp,BOL,1978,1.58478665351868000
emp,BOL,1979,1.60544192790985000
emp,BOL,1980,1.60967516899109000
emp,BOL,1981,1.65070438385010000
emp,BOL,1982,1.62769258022308000
emp,BOL,1983,1.67290401458740000
emp,BOL,1984,1.78786230087280000
emp,BOL,1985,1.86804223060608000
emp,BOL,1986,1.96257090568542000
emp,BOL,1987,2.03678178787231000
emp,BOL,1988,2.16197633743286000
emp,BOL,1989,2.24663448333740000
emp,BOL,1990,2.31819963455200000
emp,BOL,1991,2.31868934631348000
emp,BOL,1992,2.35230660438538000
emp,BOL,1993,2.40832734107971000
emp,BOL,1994,2.42600607872009000
emp,BOL,1995,2.49220347404480000
emp,BOL,1996,2.54487633705139000
emp,BOL,1997,2.66626310348511000
emp,BOL,1998,2.76103186607361000
emp,BOL,1999,2.85534095764160000
emp,BOL,2000,2.94732046127319000
emp,BOL,2001,2.98571300506592000
emp,BOL,2002,2.97699165344238000
emp,BOL,2003,3.22622299194336000
emp,BOL,2004,3.30421853065491000
emp,BOL,2005,3.38303542137146000
emp,BOL,2006,3.46756696701050000
emp,BOL,2007,3.55826878547668000
emp,BOL,2008,3.64543461799622000
emp,BOL,2009,3.73413705825806000
emp,BOL,2010,3.82466673851013000
emp,BOL,2011,3.90668272972107000
hc,BOL,1950,1.39802777767181000
hc,BOL,1951,1.40892672538757000
hc,BOL,1952,1.41991055011749000
hc,BOL,1953,1.43098008632660000
hc,BOL,1954,1.44213581085205000
hc,BOL,1955,1.45337855815887000
hc,BOL,1956,1.46568584442139000
hc,BOL,1957,1.47809720039368000
hc,BOL,1958,1.49061381816864000
hc,BOL,1959,1.50323629379272000
hc,BOL,1960,1.51596570014954000
hc,BOL,1961,1.53644120693207000
hc,BOL,1962,1.55719327926636000
hc,BOL,1963,1.57822573184967000
hc,BOL,1964,1.59954214096069000
hc,BOL,1965,1.62114644050598000
hc,BOL,1966,1.63892805576324000
hc,BOL,1967,1.65690469741821000
hc,BOL,1968,1.67507863044739000
hc,BOL,1969,1.69345176219940000
hc,BOL,1970,1.71131920814514000
hc,BOL,1971,1.73137176036835000
hc,BOL,1972,1.75165939331055000
hc,BOL,1973,1.77218461036682000
hc,BOL,1974,1.79295039176941000
hc,BOL,1975,1.81395947933197000
hc,BOL,1976,1.84663701057434000
hc,BOL,1977,1.87990307807922000
hc,BOL,1978,1.91376852989197000
hc,BOL,1979,1.94824397563934000
hc,BOL,1980,1.98334050178528000
hc,BOL,1981,2.01953363418579000
hc,BOL,1982,2.05638742446899000
hc,BOL,1983,2.09391355514526000
hc,BOL,1984,2.13212466239929000
hc,BOL,1985,2.17103290557861000
hc,BOL,1986,2.21057176589966000
hc,BOL,1987,2.25083065032959000
hc,BOL,1988,2.29182267189026000
hc,BOL,1989,2.33356142044067000
hc,BOL,1990,2.37606024742126000
hc,BOL,1991,2.40103912353516000
hc,BOL,1992,2.42628073692322000
hc,BOL,1993,2.45178771018982000
hc,BOL,1994,2.47756266593933000
hc,BOL,1995,2.50360870361328000
hc,BOL,1996,2.52950716018677000
hc,BOL,1997,2.55567336082459000
hc,BOL,1998,2.57485914230347000
hc,BOL,1999,2.59276175498962000
hc,BOL,2000,2.61078882217407000
hc,BOL,2001,2.64884305000305000
hc,BOL,2002,2.68745183944702000
hc,BOL,2003,2.72662329673767000
hc,BOL,2004,2.76636576652527000
hc,BOL,2005,2.80668759346008000
hc,BOL,2006,2.82642436027527000
hc,BOL,2007,2.84629988670349000
hc,BOL,2008,2.86631536483765000
hc,BOL,2009,2.88647127151489000
hc,BOL,2010,2.90676927566528000
hc,BOL,2011,2.90676927566528000
rgdpna,BOL,1950,8539.91992187500000000
rgdpna,BOL,1951,9321.88476562500000000
rgdpna,BOL,1952,9363.03515625000000000
rgdpna,BOL,1953,7867.63330078125000000
rgdpna,BOL,1954,8088.32177734375000000
rgdpna,BOL,1955,8890.12792968750000000
rgdpna,BOL,1956,8493.77929687500000000
rgdpna,BOL,1957,8511.66210937500000000
rgdpna,BOL,1958,8400.59082031250000000
rgdpna,BOL,1959,8604.09960937500000000
rgdpna,BOL,1960,8979.51074218750000000
rgdpna,BOL,1961,9145.10351562500000000
rgdpna,BOL,1962,9721.69140625000000000
rgdpna,BOL,1963,10375.13964843750000000
rgdpna,BOL,1964,10872.44824218750000000
rgdpna,BOL,1965,11373.25488281250000000
rgdpna,BOL,1966,12171.09472656250000000
rgdpna,BOL,1967,13160.11035156250000000
rgdpna,BOL,1968,11373.25488281250000000
rgdpna,BOL,1969,11717.95996093750000000
rgdpna,BOL,1970,11563.99804687500000000
rgdpna,BOL,1971,12149.52148437500000000
rgdpna,BOL,1972,13117.53320312500000000
rgdpna,BOL,1973,13870.37011718750000000
rgdpna,BOL,1974,14278.09863281250000000
rgdpna,BOL,1975,15321.97265625000000000
rgdpna,BOL,1976,16029.01562500000000000
rgdpna,BOL,1977,16825.85351562500000000
rgdpna,BOL,1978,17171.23632812500000000
rgdpna,BOL,1979,17194.13281250000000000
rgdpna,BOL,1980,16958.26757812500000000
rgdpna,BOL,1981,17115.09765625000000000
rgdpna,BOL,1982,16369.01953125000000000
rgdpna,BOL,1983,15638.52832031250000000
rgdpna,BOL,1984,15544.45800781250000000
rgdpna,BOL,1985,15394.38769531250000000
rgdpna,BOL,1986,15010.93457031250000000
rgdpna,BOL,1987,15401.42187500000000000
rgdpna,BOL,1988,15857.15136718750000000
rgdpna,BOL,1989,16458.20703125000000000
rgdpna,BOL,1990,17221.11132812500000000
rgdpna,BOL,1991,18127.55664062500000000
rgdpna,BOL,1992,18426.41210937500000000
rgdpna,BOL,1993,19212.57812500000000000
rgdpna,BOL,1994,20110.25781250000000000
rgdpna,BOL,1995,21050.31250000000000000
rgdpna,BOL,1996,21968.84960937500000000
rgdpna,BOL,1997,23057.23242187500000000
rgdpna,BOL,1998,24216.86328125000000000
rgdpna,BOL,1999,24320.24023437500000000
rgdpna,BOL,2000,24930.14648437500000000
rgdpna,BOL,2001,25349.91992187500000000
rgdpna,BOL,2002,25980.00976562500000000
rgdpna,BOL,2003,26684.41601562500000000
rgdpna,BOL,2004,27798.03515625000000000
rgdpna,BOL,2005,29027.06250000000000000
rgdpna,BOL,2006,30419.52539062500000000
rgdpna,BOL,2007,31807.97460937500000000
rgdpna,BOL,2008,33763.69140625000000000
rgdpna,BOL,2009,34897.21875000000000000
rgdpna,BOL,2010,36337.27734375000000000
rgdpna,BOL,2011,38217.33984375000000000
rkna,BOL,1950,26452.07031250000000000
rkna,BOL,1951,27159.34960937500000000
rkna,BOL,1952,27756.18945312500000000
rkna,BOL,1953,27643.04882812500000000
rkna,BOL,1954,27866.16015625000000000
rkna,BOL,1955,28882.42773437500000000
rkna,BOL,1956,29613.51171875000000000
rkna,BOL,1957,30145.69335937500000000
rkna,BOL,1958,30504.53710937500000000
rkna,BOL,1959,30519.38671875000000000
rkna,BOL,1960,30966.36132812500000000
rkna,BOL,1961,31577.19140625000000000
rkna,BOL,1962,32650.25781250000000000
rkna,BOL,1963,33415.79296875000000000
rkna,BOL,1964,34303.78906250000000000
rkna,BOL,1965,34926.83203125000000000
rkna,BOL,1966,35605.00000000000000000
rkna,BOL,1967,36122.11328125000000000
rkna,BOL,1968,36676.16406250000000000
rkna,BOL,1969,37159.68359375000000000
rkna,BOL,1970,37561.97265625000000000
rkna,BOL,1971,38216.31250000000000000
rkna,BOL,1972,38807.35546875000000000
rkna,BOL,1973,39258.01953125000000000
rkna,BOL,1974,39742.70703125000000000
rkna,BOL,1975,40869.97656250000000000
rkna,BOL,1976,41928.51562500000000000
rkna,BOL,1977,43228.17968750000000000
rkna,BOL,1978,44927.14062500000000000
rkna,BOL,1979,46336.30468750000000000
rkna,BOL,1980,46746.89062500000000000
rkna,BOL,1981,47141.29687500000000000
rkna,BOL,1982,47000.83984375000000000
rkna,BOL,1983,45926.10156250000000000
rkna,BOL,1984,45589.53906250000000000
rkna,BOL,1985,45943.51953125000000000
rkna,BOL,1986,46383.64453125000000000
rkna,BOL,1987,47004.90625000000000000
rkna,BOL,1988,47374.95703125000000000
rkna,BOL,1989,47742.53515625000000000
rkna,BOL,1990,48417.44140625000000000
rkna,BOL,1991,49551.73828125000000000
rkna,BOL,1992,50927.97265625000000000
rkna,BOL,1993,52331.92187500000000000
rkna,BOL,1994,53412.09765625000000000
rkna,BOL,1995,54812.41796875000000000
rkna,BOL,1996,56732.97265625000000000
rkna,BOL,1997,59550.29687500000000000
rkna,BOL,1998,63316.83593750000000000
rkna,BOL,1999,65915.46875000000000000
rkna,BOL,2000,67833.86718750000000000
rkna,BOL,2001,68690.57812500000000000
rkna,BOL,2002,70075.73437500000000000
rkna,BOL,2003,71040.44531250000000000
rkna,BOL,2004,71928.45312500000000000
rkna,BOL,2005,73322.32031250000000000
rkna,BOL,2006,75292.49218750000000000
rkna,BOL,2007,77918.60156250000000000
rkna,BOL,2008,81566.74218750000000000
rkna,BOL,2009,85078.20312500000000000
rkna,BOL,2010,88881.27343750000000000
rkna,BOL,2011,94314.00781250000000000
rtfpna,BOL,1950,1.19319772720337000
rtfpna,BOL,1951,1.26656377315521000
rtfpna,BOL,1952,1.26114726066589000
rtfpna,BOL,1953,1.13559925556183000
rtfpna,BOL,1954,1.16774094104767000
rtfpna,BOL,1955,1.23288834095001000
rtfpna,BOL,1956,1.20186996459961000
rtfpna,BOL,1957,1.20442652702332000
rtfpna,BOL,1958,1.13163971900940000
rtfpna,BOL,1959,1.16258454322815000
rtfpna,BOL,1960,1.19244945049286000
rtfpna,BOL,1961,1.18347406387329000
rtfpna,BOL,1962,1.22403645515442000
rtfpna,BOL,1963,1.25679636001587000
rtfpna,BOL,1964,1.28840386867523000
rtfpna,BOL,1965,1.30484426021576000
rtfpna,BOL,1966,1.35859084129333000
rtfpna,BOL,1967,1.45780265331268000
rtfpna,BOL,1968,1.20646858215332000
rtfpna,BOL,1969,1.26043951511383000
rtfpna,BOL,1970,1.21212852001190000
rtfpna,BOL,1971,1.24765074253082000
rtfpna,BOL,1972,1.32004606723785000
rtfpna,BOL,1973,1.36099159717560000
rtfpna,BOL,1974,1.36308991909027000
rtfpna,BOL,1975,1.40996730327606000
rtfpna,BOL,1976,1.40649569034576000
rtfpna,BOL,1977,1.41986072063446000
rtfpna,BOL,1978,1.39547979831696000
rtfpna,BOL,1979,1.35490190982819000
rtfpna,BOL,1980,1.31645429134369000
rtfpna,BOL,1981,1.29364585876465000
rtfpna,BOL,1982,1.23648989200592000
rtfpna,BOL,1983,1.16517269611359000
rtfpna,BOL,1984,1.09994685649872000
rtfpna,BOL,1985,1.04289853572845000
rtfpna,BOL,1986,0.97498172521591200
rtfpna,BOL,1987,0.96559399366378800
rtfpna,BOL,1988,0.94988536834716800
rtfpna,BOL,1989,0.95250773429870600
rtfpna,BOL,1990,0.96403789520263700
rtfpna,BOL,1991,0.99830269813537600
rtfpna,BOL,1992,0.98871934413909900
rtfpna,BOL,1993,0.99950093030929600
rtfpna,BOL,1994,1.02655220031738000
rtfpna,BOL,1995,1.04051291942596000
rtfpna,BOL,1996,1.05101084709167000
rtfpna,BOL,1997,1.04602038860321000
rtfpna,BOL,1998,1.04376888275146000
rtfpna,BOL,1999,1.00674343109131000
rtfpna,BOL,2000,0.99734467267990100
rtfpna,BOL,2001,0.99319845438003500
rtfpna,BOL,2002,1.00242161750793000
rtfpna,BOL,2003,0.97155189514160200
rtfpna,BOL,2004,0.98582768440246600
rtfpna,BOL,2005,1.00000000000000000
rtfpna,BOL,2006,1.01792907714844000
rtfpna,BOL,2007,1.02922928333282000
rtfpna,BOL,2008,1.05067956447601000
rtfpna,BOL,2009,1.04651713371277000
rtfpna,BOL,2010,1.04927563667297000
rtfpna,BOL,2011,1.05802023410797000
emp,BRA,1950,20.84403038024900000
emp,BRA,1951,21.39944458007810000
emp,BRA,1952,21.97350883483890000
emp,BRA,1953,22.56699943542480000
emp,BRA,1954,23.18073081970210000
emp,BRA,1955,23.81555938720700000
emp,BRA,1956,24.47238349914550000
emp,BRA,1957,25.15213584899900000
emp,BRA,1958,25.85581016540530000
emp,BRA,1959,26.58444023132320000
emp,BRA,1960,27.33910942077640000
emp,BRA,1961,27.97197532653810000
emp,BRA,1962,28.63271713256840000
emp,BRA,1963,29.32292747497560000
emp,BRA,1964,30.04428291320800000
emp,BRA,1965,30.79857444763180000
emp,BRA,1966,31.58771133422850000
emp,BRA,1967,32.41371917724610000
emp,BRA,1968,33.27876281738280000
emp,BRA,1969,34.18515396118160000
emp,BRA,1970,35.13534164428710000
emp,BRA,1971,36.84028244018550000
emp,BRA,1972,38.53715896606450000
emp,BRA,1973,43.27141189575200000
emp,BRA,1974,44.26887893676760000
emp,BRA,1975,45.37984466552730000
emp,BRA,1976,46.61296844482420000
emp,BRA,1977,50.86957931518550000
emp,BRA,1978,52.27689361572270000
emp,BRA,1979,51.31635665893550000
emp,BRA,1980,50.58564376831050000
emp,BRA,1981,52.43088912963870000
emp,BRA,1982,55.07035446166990000
emp,BRA,1983,55.25615692138670000
emp,BRA,1984,57.89331436157230000
emp,BRA,1985,63.29861831665040000
emp,BRA,1986,63.44700241088870000
emp,BRA,1987,65.34408569335940000
emp,BRA,1988,67.23458099365230000
emp,BRA,1989,68.75184631347660000
emp,BRA,1990,70.29432678222660000
emp,BRA,1991,70.81542968750000000
emp,BRA,1992,71.04050445556640000
emp,BRA,1993,71.44859313964840000
emp,BRA,1994,72.34635925292970000
emp,BRA,1995,73.32171630859380000
emp,BRA,1996,71.58773803710940000
emp,BRA,1997,72.04123687744140000
emp,BRA,1998,72.83769226074220000
emp,BRA,1999,73.86132049560550000
emp,BRA,2000,78.10189819335940000
emp,BRA,2001,78.65681457519530000
emp,BRA,2002,81.59315490722660000
emp,BRA,2003,82.76687622070310000
